article_type,author_names,authorinfo,citation,citation_date,correspondence_author,keywords,titles
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Christine Oswald', '1', '*', 'Mathieu Rappas', '1', '*', 'James Kean', '1', '*', 'Andrew S. Doré', '1', 'James C. Errey', '1', 'Kirstie Bennett', '1', 'Francesca Deflorian', '1', 'John A. Christopher', '1', 'Ali Jazayeri', '1', 'Jonathan S. Mason', '1', 'Miles Congreve', '1', 'Robert M. Cooke', '1', 'Fiona H. Marshall', '1']","['Heptares Therapeutics Ltd, BioPark, Broadwater Road, Welwyn Garden City, Hertfordshire AL7 3AX, UK']","['Nature', '\n\t\t\t540,', '462–465', '(15 December 2016)', 'doi:10.1038/nature20606', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t07 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t07 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['Fiona H. Marshall'],"['Structural biology', 'X-ray crystallography']",Intracellular allosteric antagonism of the CCR9 receptor
"['\nNature |\n\t\t\t\t\tOutlook\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Neil Savage', '1']","['Neil Savage is a freelance science writer in Lowell, Massachusetts.']","['Nature', '\n\t\t\t540,', 'S56–S57', '(08 December 2016)', 'doi:10.1038/540S56a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Regeneration', 'Biotechnology', 'Biomaterials', 'Stem cells']",Technology: The promise of printing
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Chiaki Kobayashi', '1']","['Chiaki Kobayashi is in the Centre for Astrophysics Research, School of Physics, Astronomy and Mathematics, University of Hertfordshire, Hatfield AL10 9AB, UK.']","['Nature', '\n\t\t\t540,', '205–206', '(08 December 2016)', 'doi:10.1038/540205a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],['Chiaki Kobayashi'],['Astronomy and astrophysics'],Astrophysics: Elemental abundances across cosmic time
"['\nNature |\n\t\t\t\t\tCorrigendum\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tAddendum\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['G. Vampa', 'T. J. Hammond', 'N. Thiré', 'B. E. Schmidt', 'F. Légaré', 'C. R. McDonald', 'T. Brabec', 'P. B. Corkum']",[],"['Nature', '\n\t\t\t542,', '260', '(09 February 2017)', 'doi:10.1038/nature20809', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Semiconductors', 'Nonlinear optics', 'High-harmonic generation']",Corrigendum: Linking high harmonics from gases and solids
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Pepijn Bakker', '1', '†', 'Peter U. Clark', '1', 'Nicholas R. Golledge', '2', '3', 'Andreas Schmittner', '1', 'Michael E. Weber', '4', '5']","['College of Earth, Ocean, and Atmospheric Sciences, Oregon State University, Corvallis, Oregon 97331, USA', 'Antarctic Research Centre, Victoria University of Wellington, Wellington, New Zealand', 'GNS Science, Avalon, Lower Hutt, New Zealand', 'Steinmann Institute, University of Bonn, Bonn, Germany', 'Department of Earth Sciences, University of Cambridge, Cambridge, UK']","['Nature', '\n\t\t\t541,', '72–76', '(05 January 2017)', 'doi:10.1038/nature20582', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 October 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 December 2016\t\t\t\t\t\t\t', '04 January 2017']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 October 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 December 2016\t\t\t\t\t\t\t', '04 January 2017']",['Pepijn Bakker'],"['Palaeoclimate', 'Climate and Earth system modelling', 'Cryospheric science']",Centennial-scale Holocene climate variations amplified by Antarctic Ice Sheet discharge
"['\nNature |\n\t\t\t\t\tArticle\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tReview\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Hannah F. Iaccarino', '1', '3', 'n1', 'Annabelle C. Singer', '2', '3', '4', 'n1', 'Anthony J. Martorell', '1', '3', 'Andrii Rudenko', '1', '3', 'Fan Gao', '1', '3', 'Tyler Z. Gillingham', '1', '3', 'Hansruedi Mathys', '1', '3', 'Jinsoo Seo', '1', '3', 'Oleg Kritskiy', '1', '3', 'Fatema Abdurrob', '1', '3', 'Chinnakkaruppan Adaikkan', '1', '3', 'Rebecca G. Canter', '1', '3', 'Richard Rueda', '1', '3', 'Emery N. Brown', '1', '3', '5', '6', 'Edward S. Boyden', '2', '3', '4', 'Li-Huei Tsai', '1', '3', '7']","['Picower Institute for Learning and Memory, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA.', 'McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA', 'Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA', 'MIT Media Lab, Departments of Biological Engineering and Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA', 'Institute of Medical Engineering and Sciences, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA', 'Massachusetts General Hospital, Boston, Massachusetts, Massachusetts 02114, USA', 'Broad Institute of Harvard and MIT, Cambridge, Massachusetts 02139, USA']","['Nature', '\n\t\t\t540,', '230–235', '(08 December 2016)', 'doi:10.1038/nature20587', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t22 February 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t22 February 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['Li-Huei Tsai'],"[""Alzheimer's disease"", 'Cellular neuroscience', 'Molecular neuroscience']",Gamma frequency entrainment attenuates amyloid load and modifies microglia
"['\nNature |\n\t\t\t\t\tOutlook\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Elie Dolgin', '1']","['Elie Dolgin is a science writer in Somerville, Massachusetts.']","['Nature', '\n\t\t\t540,', 'S60–S62', '(08 December 2016)', 'doi:10.1038/540S60a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Diabetes', 'Regeneration', 'Biotechnology', 'Stem cells']",Diabetes: Encapsulating the problem
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Matthias G. Fischer', '1', 'Thomas Hackl', '1', '†']","['Department of Biomolecular Mechanisms, Max Planck Institute for Medical Research, 69120 Heidelberg, Germany']","['Nature', '\n\t\t\t540,', '288–291', '(08 December 2016)', 'doi:10.1038/nature20593', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t08 June 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t08 June 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['Matthias G. Fischer'],"['Coevolution', 'Virus-host interactions']",Host genome integration and giant virus-induced reactivation of the virophage mavirus
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Jean-François Pekel', '1', 'Andrew Cottam', '1', 'Noel Gorelick', '2', 'Alan S. Belward', '1']","['European Commission, Joint Research Centre, Directorate for Sustainable Resources, 20127 Ispra, Lombardy, Italy', 'Google Switzerland GmbH, Brandschenkestrasse 110, 8002 Zürich, Switzerland']","['Nature', '\n\t\t\t540,', '418–422', '(15 December 2016)', 'doi:10.1038/nature20584', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t12 April 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 October 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t12 April 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 October 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['Jean-François Pekel'],"['Hydrology', 'Climate and Earth system modelling', 'Biodiversity', 'Natural hazards', 'Climate-change impacts']",High-resolution mapping of global surface water and its long-term changes
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t540,', '172', '(08 December 2016)', 'doi:10.1038/540172b', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],['Condensed-matter physics'],Condensed-matter physics: Frozen bismuth superconducts
"['\nNature |\n\t\t\t\t\tOutlook\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",['Cassandra Willyard'],[],"['Nature', '\n\t\t\t540,', 'S50–S51', '(08 December 2016)', 'doi:10.1038/540S50a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Regeneration', 'Biotechnology', 'Medical research', 'Stem cells']",Timeline: Regrowing the body
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t540,', '172–173', '(08 December 2016)', 'doi:10.1038/540172d', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Microbiology', 'Neurodegeneration']",Microbiology: Gut bacteria linked to Parkinson's
"['\nNature |\n\t\t\t\t\tOutlook\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tOutlook\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Sujata Gupta', '1']","['Sujata Gupta is a freelance science writer in Burlington, Vermont.']","['Nature', '\n\t\t\t540,', 'S58–S59', '(08 December 2016)', 'doi:10.1038/540S58a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Regeneration', 'Biotechnology', 'Stem cells', 'Medical research']",Animal models: Unlock your inner salamander
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tObituary\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Thomas P. Sakmar', '1', 'Thomas Huber', '1']","['Thomas P. Sakmar and Thomas Huber are in the Laboratory of Chemical Biology and Signal Transduction, The Rockefeller University, New York, New York 10065, USA.']","['Nature', '\n\t\t\t540,', '344–345', '(15 December 2016)', 'doi:10.1038/nature20486', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],"['Thomas P. Sakmar', 'Thomas Huber']",['Structural biology'],Pharmacology: Inside-out receptor inhibition
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Mariska Kriek', '1', 'Charlie Conroy', '2', 'Pieter G. van Dokkum', '3', 'Alice E. Shapley', '4', 'Jieun Choi', '2', 'Naveen A. Reddy', '5', 'Brian Siana', '5', 'Freeke van de Voort', '1', 'Alison L. Coil', '6', 'Bahram Mobasher', '5']","['Department of Astronomy, University of California, Berkeley, California 94720, USA', 'Department of Astronomy, Harvard University, Cambridge, Massachusetts, USA', 'Astronomy Department, Yale University, New Haven, Connecticut, USA', 'Department of Physics and Astronomy, University of California, Los Angeles, California 90095, USA', 'Department of Physics and Astronomy, University of California, Riverside, California 92521, USA', 'Center for Astrophysics and Space Sciences, University of California, San Diego, La Jolla, California 92093, USA']","['Nature', '\n\t\t\t540,', '248–251', '(08 December 2016)', 'doi:10.1038/nature20570', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t12 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t17 October 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t12 May 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t17 October 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['Mariska Kriek'],"['Galaxies and clusters', 'Cosmology']","A massive, quiescent, population II galaxy at a redshift of 2.1"
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Liviu Aron', '1', 'Bruce A. Yankner', '1']","['Liviu Aron and Bruce A. Yankner are in the Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA.']","['Nature', '\n\t\t\t540,', '207–208', '(08 December 2016)', 'doi:10.1038/540207a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],['Bruce A. Yankner'],"[""Alzheimer's disease"", 'Neurodegeneration', 'Immunology']",Neurodegenerative disorders: Neural synchronization in Alzheimer's disease
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t540,', '173', '(08 December 2016)', 'doi:10.1038/540173b', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],"['Palaeontology', 'Evolution']",Anthropology: Lucy was a climber
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Gerrit J. Schuurhuis', '1']","['Gerrit J. Schuurhuis is in the Department of Hematology, Free University Medical Center, De Boelelaan 1117, 1081HV Amsterdam, the Netherlands.']","['Nature', '\n\t\t\t540,', '346–348', '(15 December 2016)', 'doi:10.1038/nature20488', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],['Gerrit J. Schuurhuis'],"['Cancer', 'Medical research']",Cancer: A gene-expression profile for leukaemia
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t540,', '173', '(08 December 2016)', 'doi:10.1038/540173d', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t'],[],['Quantum physics'],Quantum physics: Photons in two colours at once
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Stanley W. K. Ng', '1', '*', 'Amanda Mitchell', '2', '*', 'James A. Kennedy', '2', '3', '4', '*', 'Weihsu C. Chen', '2', 'Jessica McLeod', '2', 'Narmin Ibrahimova', '2', 'Andrea Arruda', '2', 'Andreea Popescu', '2', 'Vikas Gupta', '2', '3', '4', 'Aaron D. Schimmer', '2', '3', '4', '5', 'Andre C. Schuh', '2', '3', '4', 'Karen W. Yee', '2', '3', '4', 'Lars Bullinger', '6', 'Tobias Herold', '7', '8', 'Dennis Görlich', '9', 'Thomas Büchner', '10', '‡', 'Wolfgang Hiddemann', '7', '8', 'Wolfgang E. Berdel', '10', 'Bernhard Wörmann', '11', 'Meyling Cheok', '12', 'Claude Preudhomme', '13', 'Hervé Dombret', '14', 'Klaus Metzeler', '7', '8', 'Christian Buske', '15', 'Bob Löwenberg', '16', 'Peter J. M. Valk', '16', 'Peter W. Zandstra', '1', 'Mark D. Minden', '2', '3', '4', '5', '§', 'John E. Dick', '2', '17', '§', 'Jean C. Y. Wang', '2', '3', '4', '§']","['Institute of Biomaterials and Biomedical Engineering, University of Toronto, Toronto, Ontario M5G 1A1, Canada', 'Princess Margaret Cancer Centre, University Health Network, Toronto, Ontario M5G 2M9, Canada', 'Division of Medical Oncology and Hematology, Department of Medicine, University Health Network, Toronto, Ontario M5G 2M9, Canada', 'Department of Medicine, University of Toronto, Toronto, Ontario M5G 1A1, Canada', 'Department of Medical Biophysics, University of Toronto, Toronto, Ontario M5G 1A1, Canada', 'Department of Internal Medicine III, University Hospital of Ulm, 89081 Ulm, Germany', 'Department of Internal Medicine III, University of Munich, 81377 Munich, Germany', 'German Cancer Consortium (DKTK), German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany', 'Institute of Biostatistics and Clinical Research, University of Münster, 48149 Münster, Germany', 'Department of Medicine, Hematology and Oncology, University of Münster, 48149 Münster, Germany', 'Department of Hematology, Oncology and Tumor Immunology, Charité University Medicine, Campus Virchow, 10117 Berlin, Germany', 'Jean-Pierre AUBERT Research Center UMR-S 1172, Institute for Cancer Research Lille, 59045 Lille, France', 'University Hospital of Lille, Center of Pathology, Laboratory of Hematology, 59037 Lille, France', 'Saint-Louis Hospital, Department of Hematology, University of Paris Diderot, 75010 Paris, France', 'Comprehensive Cancer Center Ulm, Institute of Experimental Cancer Research, University Hospital of Ulm, 89081 Ulm, Germany', 'Department of Hematology, Erasmus University Medical Centre, 3015 CE Rotterdam, the Netherlands', 'Department of Molecular Genetics, University of Toronto, Toronto, Ontario M5G 1A1, Canada']","['Nature', '\n\t\t\t540,', '433–437', '(15 December 2016)', 'doi:10.1038/nature20598', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t07 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t07 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t02 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t07 December 2016\t\t\t\t\t\t\t']",['Jean C. Y. Wang'],"['Acute myeloid leukaemia', 'Tumour biomarkers', 'Cancer stem cells', 'Prognostic markers', 'Predictive markers']",A 17-gene stemness score for rapid determination of risk in acute leukaemia
